id,rank,name,ticker,price,price_1h,price_24h,price_7d,price_30d,price_90d,marketcap,dominance,diluted_cap,volume24h,volume24_dollar,volume24_token,volume24_mrkt_pct,circulating,circulating_w_missing,max_supply,pairs,tags,platform,date_added,age,update_date,update_time
644,1866,GlobalBoost-Y,BSTY,0.016767294,1.02,-3.02,-0.12,-22.52,43.58,300983,0,352113,-44.34,108,6441,0,17950579,17950579,21000000,6,"['mineable', 'pow', 'yescript']",,3/10/2014,94,2/8/2022,16:57:00
2707,1867,FLIP,FLP,0.005368246,1.52,7.4,-56.15,-56.15,-56.15,300380,0,536825,-99.9,0,0,0,55955000,100000000,0,3,[],Ethereum,4/5/2018,51,2/8/2022,16:57:00
15226,1868,Lepasa,LEPA,0.047586824,-0.04,-2.63,8.52,17.92,-66.09,299700,0,4758682,-75.7,57400,1206216,0.192,6297959,100000000,100000000,6,[],Ethereum,26/11/2021,9,2/8/2022,16:57:00
11752,1870,XP NETWORK,XPNET,0.002267441,0.77,4.56,18.44,-5.49,-67.6,299009,0,2267441,-30.81,106680,47048625,0.357,131870792,1000000000,1000000000,8,['collectibles-nfts'],BNB,8/9/2021,11,2/8/2022,16:57:00
7420,1869,Digital Reserve Currency,DRC,0.000299313,1.84,-10.23,-10.31,57.26,-27.03,299312,0,299312,1736.33,3715,12411777,0.012,1000000000,1000000000,1000000000,5,[],Ethereum,15/10/2020,22,2/8/2022,16:57:00
9905,1871,Rune,RUNE,22.1,1.56,2.64,21.25,20.9,-63.49,298690,0,497855,432.56,128,6,0,13517,13517,22530,6,"['vr-ar', 'collectibles-nfts', 'gaming', 'yield-farming', 'play-to-earn', 'bnb-chain']",BNB,18/5/2021,15,2/8/2022,16:57:00
3482,1873,Teloscoin,TELOS,0.001781931,1.52,1.59,19.75,-15.4,-44.94,298295,0,298296,680.83,32,17958,0,167399821,167400184,0,6,"['mineable', 'masternodes']",,22/10/2018,46,2/8/2022,16:57:00
5127,1872,Orient Walt,HTDF,0.00321065,0.01,-0.62,11.09,17.71,-55.49,298411,0,308222,-21.73,92,28655,0,92944196,96000000,96000000,7,[],,10/1/2020,31,2/8/2022,16:57:00
11258,1874,Creaticles,CRE8,0.003814766,0.01,-0.08,0.15,-3.27,-60.36,297752,0,3814766,-15.32,5843,1531680,0.02,78052634,1000000000,1000000000,7,"['marketplace', 'collectibles-nfts']",Ethereum,3/12/2021,8,2/8/2022,16:57:00
1673,1875,Minereum,MNE,0.018495571,2.3,-1.03,18.25,37.78,-52.81,296749,0,296749,0,0,0,0,16044352,16044352,0,1,[],Ethereum,13/5/2017,63,2/8/2022,16:57:00
6940,1876,Lead Wallet,LEAD,0.000586882,1.6,-0.1,17.65,73.17,-48.86,296558,0,573602,-87.21,3843,6548164,0.013,505310846,964310846,977371361,6,['bnb-chain'],Ethereum,8/9/2020,23,2/8/2022,16:57:00
8912,1877,Tidal Finance,TIDAL,0.00034218,0.25,0.04,-1.4,-1.82,-66.21,296063,0,6788159,-14.66,160154,468040760,0.541,865226229,19838000001,0,11,"['polkastarter', 'exnetwork-capital-portfolio', 'polygon-ecosystem', 'vbc-ventures-portfolio', 'spartan-group', 'injective-ecosystem']",Ethereum,22/3/2021,17,2/8/2022,16:57:00
3672,1878,DogeCash,DOGEC,0.015642174,1.52,3.7,73.96,45.88,-67.43,295711,0,3284856,158.67,1112,71090,0.004,18904698,18904698,210000000,2,"['masternodes', 'memes', 'doggone-doggerel']",,7/1/2019,43,2/8/2022,16:57:00
15233,1880,OtterClam Finance,CLAM,2.34,0.14,-1.2,-0.44,22.64,-29.24,294974,0,361686,-16.09,14034,5997,0.048,126082,154597,0,6,[],Polygon,26/11/2021,9,2/8/2022,16:57:00
9675,1879,Drops Ownership Power,DOP,0.250837988,3.15,0.8,11.96,13.93,-87.57,294994,0,3762570,11.43,43550,173618,0.148,1176034,15000000,0,10,"['collectibles-nfts', 'defi', 'polkastarter']",Ethereum,10/5/2021,15,2/8/2022,16:57:00
80,1881,Orbitcoin,ORB,0.091299879,1.52,0.62,11.7,28.52,-13.87,294042,0,344201,0,0,0,0,3220616,3220616,3770000,1,"['mineable', 'hybrid-pow-pos', 'neoscrypt']",,21/12/2013,104,2/8/2022,16:57:00
8673,1889,TotemFi,TOTM,0.047106536,0.42,-6.71,3.84,47.48,-30.42,287994,0,471065,9.66,17665,375001,0.061,6113675,10000000,10000000,3,"['prediction-markets', 'duckstarter', 'bnb-chain']",Ethereum,6/4/2021,16,2/8/2022,16:57:00
9503,1882,CryptoTycoon,CTT,2.01,0.16,1.86,9.59,7.01,-43.7,293435,0,2012706,6.37,16262,8091,0.055,145791,884974,1000000,10,"['collectibles-nfts', 'defi', 'gaming', 'bnb-chain']",BNB,30/4/2021,16,2/8/2022,16:57:00
2236,1883,MyWish,WISH,0.030683557,2.06,-2.85,29.59,68.85,-52.01,292925,0,292925,-100,0,0,0,9546651,9546651,0,2,['bnb-chain'],BNB,28/11/2017,57,2/8/2022,16:57:00
12604,1884,FRAKT Token,FRKT,0.061876096,0.88,4.04,17.15,43.13,-39.17,292506,0,3093805,289.53,2132,34456,0.007,4727287,50000000,0,2,[],Solana,11/10/2021,10,2/8/2022,16:57:00
4222,1885,1Million Token,1MT,0.293788299,1.99,2.32,116.22,2.84,0.58,292227,0,292525,0,0,0,0,994686,995699,0,3,['gambling'],Ethereum,5/5/2020,27,2/8/2022,16:57:00
3990,1886,Webflix Token,WFX,2.00E-05,0.01,-22.57,-15.02,-51.17,42.88,289444,0,540109,34076.75,441,22045591,0.002,14469258368,27000000000,0,1,[],Ethereum,4/6/2019,38,2/8/2022,16:57:00
1019,1887,Manna,MANNA,0.000435512,1.47,0.34,-0.6,3,-44.72,288072,0,1028433,0,0,0,0,661455701,2361433877,0,7,[],,27/7/2015,85,2/8/2022,16:57:00
8561,1890,KeyFi,KEYFI,0.107109899,0.07,-10.13,-3.5,-32.14,-34.96,287957,0,1070484,-29.95,9,84,0,2688429,9994262,0,8,['bnb-chain'],Ethereum,23/2/2021,18,2/8/2022,16:57:00
182,1892,Myriad,XMY,0.000157416,1.41,0.27,11.99,26.23,-56.27,287743,0,314833,0,0,0,0,1827908000,1827908000,2000000000,7,"['mineable', 'pow', 'multiple-algorithms']",,8/3/2014,101,2/8/2022,16:57:00
3639,1888,PlayGame,PXG,0.000288058,-0.68,-2.7,2.87,0.46,-24.2,288022,0,288058,-77.64,14967,51958232,0.052,999875000,1000000000,0,1,[],Ethereum,18/12/2018,44,2/8/2022,16:57:00
7885,1891,Katalyo,KTLYO,0.026908764,0.01,-4.93,12.11,44.03,-57.35,287805,0,2287245,-38.01,61505,2285687,0.214,10695604,85000000,85000000,3,[],Ethereum,7/12/2020,20,2/8/2022,16:57:00
7639,1893,Club Atletico Independiente,CAI,0.440231325,2.46,0.48,39.54,36.97,-10.1,287422,0,2201157,4.65,58380,132612,0.203,652888,5000000,0,1,"['sports', 'fan-token']",Chiliz,10/11/2020,21,2/8/2022,16:57:00
3711,1894,Plair,PLA,1.12E-05,2.3,100.47,41.15,37.69,4.4,286028,0,1116856,644.13,2311,206919399,0.008,25610108545,1E+11,0,2,[],,28/1/2019,43,2/8/2022,16:57:00
2158,1895,Phore,PHR,0.01039661,1.2,44.56,16.45,-11.8,-5.09,285906,0,285906,-16.25,5,481,0,27499885,27499885,0,4,"['privacy', 'masternodes']",,7/11/2017,57,2/8/2022,16:57:00
11932,1896,Subme,SUB,0.002797279,0.83,5.52,21.65,29.86,-29.61,285787,0,2461605,616.88,19532,6982500,0.068,102165950,871452841,880000000,4,[],BNB,16/9/2021,11,2/8/2022,16:57:00
3147,1897,HYCON,HYC,0.000105921,0.01,-3.9,2.73,-1.1,-37.14,283507,0,529607,-40.23,15379,145192567,0.054,2676582136,5000000000,5000000000,1,"['mineable', 'dag', 'platform', 'scaling']",,10/8/2018,48,2/8/2022,16:57:00
4520,1898,Decentralized Vulnerability Platform,DVP,0.000540115,0.38,0,2.92,6.94,-58.2,282159,0,2700573,27.7,11003092,20371776725,38.996,522405821,5000000000,0,4,[],Ethereum,11/9/2019,35,2/8/2022,16:57:00
12814,1900,Dexsport,DESU,0.004076745,0.22,1.34,-6,-35.19,-75.2,281221,0,4076745,-21.58,12768,3131911,0.045,68981710,1000000000,1000000000,4,[],BNB,17/10/2021,10,2/8/2022,16:57:00
4826,1902,ZUM TOKEN,ZUM,1.10E-05,2.1,-14.06,16.84,-6.11,-32.37,280484,0,751240,-100,0,0,0,25614208832,68604208832,0,7,"['ethereum-ecosystem', 'bnb-chain']",Ethereum,25/10/2019,34,2/8/2022,16:57:00
2295,1899,Starbase,STAR,0.001502304,0.47,-0.66,-10.42,-37.22,-64.39,281682,0,1502304,-2.75,37392,24889768,0.133,187500000,1000000000,0,3,[],Ethereum,18/12/2017,56,2/8/2022,16:57:00
3313,1903,CryptoFlow,CFL,0.003035546,1.52,0.62,21.01,-16.56,-40.31,279350,0,1174298,-52.19,556,183163,0.002,92026159,386848901,0,2,"['mineable', 'masternodes']",,18/9/2018,47,2/8/2022,16:57:00
14682,1901,EarthFund,1EARTH,0.003842599,7.88,6.44,9.42,-3.94,-75.8,279566,0,3842598,5.78,1874223,487748850,6.704,72754338,1000000000,1000000000,5,[],Ethereum,17/11/2021,9,2/8/2022,16:57:00
3094,1905,Scorum Coins,SCR,0.009510875,2.14,0.33,7.26,-6.48,-38.38,278336,0,278336,0,0,0,0,29265075,29265075,0,1,['sports'],,7/8/2018,48,2/8/2022,16:57:00
5155,1906,Nyzo,NYZO,0.02333496,0.34,-0.33,-2.11,-6.56,-43.09,278145,0,2333496,15.39,19500,835656,0.07,11919651,100000000,0,6,[],,21/1/2020,31,2/8/2022,16:57:00
9509,1904,Legia Warsaw Fan Token,LEG,0.653291998,2.24,-21.04,62.15,67.85,-9.93,278858,0,3266460,-22.97,92243,141197,0.331,426850,5000000,5000000,1,"['sports', 'fan-token']",Chiliz,30/4/2021,16,2/8/2022,16:57:00
2735,1908,Content Neutrality Network,CNN,7.03E-06,1.52,10.94,-32.78,-52.94,-4.93,274357,0,702846,0,77,10955396,0,39035223816,1E+11,0,4,[],Ethereum,15/5/2018,51,2/8/2022,16:57:00
12572,1907,Waterfall DeFi,WTF,0.069736771,0,-1.58,2.04,-7.2,-63.28,274579,0,6973677,-100,0,0,0,3937370,100000000,100000000,6,['mvb'],BNB,10/10/2021,10,2/8/2022,16:57:00
11836,1909,Citadel.one,XCT,0.030416157,1.2,0.98,1.15,51.91,-57.08,273637,0,30416157,-5.97,103161,3391651,0.377,8996449,1000000000,1000000000,3,['injective-ecosystem'],BNB,12/9/2021,11,2/8/2022,16:57:00
7813,1910,Basis Cash,BAC,0.004929161,6.86,10.05,27.51,33.3,-40.4,269010,0,269010,-4.89,37755,7659518,0.14,54575145,54575250,0,7,"['defi', 'stablecoin', 'yield-farming', 'rebase', 'seigniorage']",Ethereum,30/11/2020,21,2/8/2022,16:57:00
6857,1911,DeFi Bids,BID,0.011655317,1.45,78.68,114.24,53.82,-35.49,267599,0,494166,305.19,778,66751,0.003,22959432,42398345,0,3,['collectibles-nfts'],Ethereum,3/9/2020,23,2/8/2022,16:57:00
2340,1912,Bloom,BLT,0.004701252,-0.29,1.61,-46.91,-49.81,-75.39,266292,0,705188,0,0,0,0,56642697,150000000,0,2,"['platform', 'identity', 'fabric-ventures-portfolio', 'pantera-capital-portfolio', 'web3']",Ethereum,4/1/2018,55,2/8/2022,16:57:00
1962,1913,BUZZCoin,BUZZ,1.32E-05,1.95,0.22,17.47,32.26,-66.21,264325,0,264325,0,0,0,0,20000000000,20000000000,20000000000,4,['mineable'],,13/9/2017,59,2/8/2022,16:57:00
2869,1914,Merculet,MVP,6.02E-05,1.97,-10.35,6.7,0.39,-55.59,264120,0,601908,755.5,7098,117924999,0.027,4388041147,10000000000,0,4,[],Ethereum,20/6/2018,50,2/8/2022,16:57:00
2120,1915,Etherparty,FUEL,0.000264141,-0.09,-0.96,4.67,13.45,-30.41,264141,0,264141,3.47,19257,72904300,0.073,1000000000,1000000000,0,2,"['marketplace', 'payments', 'dapp']",Ethereum,30/10/2017,58,2/8/2022,16:57:00
5713,1916,Ravencoin Classic,RVC,2.50E-05,6.08,4.15,0.81,11.53,-54.9,262676,0,525274,26.26,15533,620994599,0.059,10501536351,21000000000,21000000000,5,[],,18/6/2020,26,2/8/2022,16:57:00
3264,1917,Digital Insurance Token,DIT,0.001165957,2.32,0.51,20.79,10.98,-41.62,261926,0,1165957,0,0,0,0,224644536,1000000000,0,2,[],Ethereum,11/9/2018,47,2/8/2022,16:57:00
3755,1918,Moneynet,MNC,7.12E-05,0,0,0,0,0,261061,0,1991188,0,0,0,0,3666779203,27967628448,0,1,[],Ethereum,19/2/2019,42,2/8/2022,16:57:00
5544,1920,Aluna.Social,ALN,0.006901492,-10.34,8.01,2.31,-7.14,-56.34,260303,0,690149,255.92,278985,40423867,1.072,37716866,99788846,100000000,7,['dao-maker'],Ethereum,6/5/2020,27,2/8/2022,16:57:00
3800,1919,FidexToken,FEX,8.41E-06,2.32,0.51,5999.7,2552.3,-7.75,260323,0,277146,0,0,0,0,30948335553,32948335553,0,4,[],Ethereum,24/4/2019,40,2/8/2022,16:57:00
10232,1923,MakiSwap,MAKI,0.003761407,0.52,3.51,0.97,5.74,-63.08,259431,0,3761407,236.67,87174,23175903,0.336,68971718,96576637,1000000000,19,['heco-ecosystem'],Huobi Token,2/6/2021,14,2/8/2022,16:57:00
13138,1922,SugarBounce,TIP,0.023373596,1.3,-1.97,-3.43,-11.7,-73.86,259093,0,480691,-44.86,12479,533893,0.048,11084873,20565544,0,5,[],BNB,25/10/2021,10,2/8/2022,16:57:00
8746,1926,Planet Inverse,XIV,0.007711345,0.92,19.72,-17.35,34.37,-27.18,257833,0,694021,43.09,137092,17777963,0.532,33435498,46424302,90000000,5,['bnb-chain'],Ethereum,9/3/2021,17,2/8/2022,16:57:00
9780,1924,Snowball,SNOB,0.050412391,2.71,0.81,25.6,105.47,-40.14,258663,0,907423,82.6,1555,30846,0.006,5130933,17721685,18000000,9,"['dapp', 'yield-farming', 'yield-aggregator', 'avalanche-ecosystem']",Avalanche,13/5/2021,15,2/8/2022,16:57:00
11590,1927,NearPad,PAD,0.058521573,0.01,-1.85,14.35,8.83,-78.15,257689,0,8778236,3342.23,2525,43146,0.01,4403309,150000000,0,6,['launchpad'],Ethereum,3/9/2021,11,2/8/2022,16:57:00
2546,1928,Remme,REM,0.000257245,0.42,2.21,4.76,0.34,-27.2,257245,0,257245,22.1,30236,117537756,0.118,1000000000,1000000000,0,9,"['cybersecurity', 'identity']",Ethereum,26/2/2018,54,2/8/2022,16:57:00
5815,1921,BitcoinPoS,BPS,0.045580412,6.76,-5.3,-1.24,17.85,206.64,259402,0,957189,-9.15,37,812,0,5691083,5902537,21000000,6,[],,7/7/2020,25,2/8/2022,16:57:00
8260,1929,Indexed Finance,NDX,0.300633879,3,-4.77,12.48,-36.18,-74.48,256982,0,3006339,-24.91,816,2714,0.003,854801,10000000,0,6,"['defi', 'governance']",Ethereum,14/1/2021,19,2/8/2022,16:57:00
9508,1925,Universidad de Chile Fan Token,UCH,0.688566944,2.88,-5.64,39.01,43.56,-21.59,258375,0,3442835,-3.89,85338,123936,0.33,375236,5000000,5000000,1,"['sports', 'fan-token']",Chiliz,30/4/2021,16,2/8/2022,16:57:00
9982,1930,DINGO TOKEN,DINGO,1.60E-09,-0.38,-18.83,-8.82,39.97,70.9,255583,0,1552314,-91.57,25,15625000000,0,1.64647E+14,1E+15,1E+15,3,['bnb-chain'],BNB,20/5/2021,15,2/8/2022,16:57:00
7636,1932,Team Heretics Fan Token,TH,0.589797095,2.7,-3.98,39.77,33.35,2.68,254873,0,2948985,-12.6,71927,121952,0.282,432137,5000000,0,1,"['sports', 'fan-token']",Chiliz,10/11/2020,21,2/8/2022,16:57:00
2478,1933,CoinFi,COFI,0.001182283,-0.22,-1.11,4.74,35.55,-45.25,253485,0,354685,-2.97,23978,20281105,0.095,214403034,300000000,0,4,"['asset-management', 'crowdsourcing', 'research']",Ethereum,29/1/2018,55,2/8/2022,16:57:00
2513,1936,GoldMint,MNTP,0.132146048,1.75,0.59,14.14,30.33,-48.47,253059,0,1321460,0,0,0,0,1914997,10000000,0,2,[],,9/2/2018,54,2/8/2022,16:57:00
2479,1934,Equal,EQL,0.000623857,1.81,8.72,-26.01,203.82,-10.73,253188,0,421265,-97.47,1,1603,0,405842550,675259060,0,2,['bnb-chain'],BNB,29/1/2018,55,2/8/2022,16:57:00
8483,1935,Berry Data,BRY,0.126573503,1.84,6.67,18.7,22.59,-57.69,253147,0,949301,-22.87,38293,302536,0.151,2000000,7500000,7500000,14,"['oracles', 'bnb-chain']",BNB,16/2/2021,18,2/8/2022,16:57:00
1838,1938,OracleChain,OCT,0.008428201,-1.01,1.51,21.75,53.91,-42.86,252846,0,1685640,0,0,0,0,30000000,200000000,0,1,"['dpos', 'platform', 'oracles']",,25/7/2017,61,2/8/2022,16:57:00
3956,1931,BOMB,BOMB,0.28695553,13.72,12.01,45.88,68.75,-48.58,255547,0,255773,4.63,138550,482827,0.542,890546,891334,0,4,[],Ethereum,22/5/2019,39,2/8/2022,16:57:00
14996,1937,MEDIA EYE NFT Portal,eYe,0.002719659,-0.03,-0.33,-2.98,3.27,-29.74,252903,0,2719659,-1.79,241417,88767369,0.955,92990540,1000000000,1000000000,6,[],Ethereum,22/11/2021,9,2/8/2022,16:57:00
8281,1939,Golden Goose,GOLD,0.001520302,1.34,9.36,0.02,48.36,-18.53,252361,0,760151,-10.44,110402,72618486,0.437,165994209,500000000,500000000,3,[],Ethereum,19/1/2021,19,2/8/2022,16:57:00
11654,1941,VelasPad,VLXPAD,0.018787082,0.1,-2.68,-0.17,6,-55.22,250046,0,18787082,-48.59,21511,1144989,0.086,13309447,104701004,1000000000,19,"['launchpad', 'bluezilla']",Ethereum,6/9/2021,11,2/8/2022,16:57:00
3779,1942,CoTrader,COT,1.32E-05,0.32,-8.1,-1.86,-3.7,-70.87,249549,0,264262,-18.3,117,8854849,0,18886520618,20000000000,0,7,['bnb-chain'],Ethereum,7/3/2019,41,2/8/2022,16:57:00
64,1943,Public Index Network,PIN,0.001634525,1.52,17.39,-21.81,-14.64,-76.79,249021,0,261524,-97.26,4,2447,0,152351008,152351008,160000000,4,"['mineable', 'pow', 'scrypt', 'bnb-chain']",,27/11/2013,105,2/8/2022,16:57:00
1273,1944,Citadel,CTL,0.022649842,1.52,-1.41,9.45,86.31,313.59,248452,0,419022,0,0,0,0,10969269,12300000,18500000,2,"['mineable', 'pow', 'cryptonight']",,2/6/2016,74,2/8/2022,16:57:00
2771,1945,RED,RED,0.001904194,-5.21,-25.66,-11.92,-3.74,-48.89,247545,0,380839,-84.55,129317,67911676,0.522,130000009,200000000,0,3,['marketplace'],Ethereum,23/5/2018,51,2/8/2022,16:57:00
8882,1940,Alliance Fan Token,ALL,0.251157615,3.04,-2.48,35.12,36.65,-18.79,251450,0,1255788,-26.14,25670,102207,0.102,1001165,5000000,0,1,"['sports', 'fan-token']",,18/3/2021,17,2/8/2022,16:57:00
2561,1947,BitTube,TUBE,0.000700511,1.52,0.62,-16.22,-39.03,-10.46,245363,0,420306,18.27,116,165593,0,350263003,350263003,600000000,3,['mineable'],,5/3/2018,53,2/8/2022,16:57:00
8962,1946,ETNA Network,ETNA,0.020317897,1.66,1.39,13.8,15.8,-60.21,245431,0,2031790,-31.9,1277,62851,0.005,12079542,100000000,100000000,8,"['collectibles-nfts', 'defi', 'staking', 'yield-farming', 'lending-borowing', 'metaverse', 'play-to-earn', 'oxbull', 'bnb-chain']",BNB,26/3/2021,17,2/8/2022,16:57:00
313,1948,Pinkcoin,PINK,0.000560409,1.52,0.62,3.11,-31.93,-48.16,244868,0,280204,-83.24,0,0,0,436945568,462206004,500000000,3,"['mineable', 'hybrid-pow-pos', 'x11']",,11/5/2014,99,2/8/2022,16:57:00
4870,1949,MesChain,MES,0.000278824,0.7,0.52,15.77,-5.76,-9.17,243964,0,1226744,-51.71,14669,52610173,0.06,874972732,4399700232,0,4,[],Ethereum,22/11/2019,33,2/8/2022,16:57:00
21178,1950,Metars Genesis,MRS,2.4,0.03,-0.08,13.51,13.51,13.51,242339,0,2400585951,5.91,918201,382584,3.789,100950,1000000000,0,1,[],BNB,1/8/2022,0,2/8/2022,16:57:00
2626,1951,Friendz,FDZ,0.000466478,-42.34,0.52,12.67,114.95,-13.43,240774,0,527047,-47.62,25130,53871745,0.104,516152388,1129842156,0,7,['iot'],Ethereum,4/4/2018,52,2/8/2022,16:57:00
10841,1952,Wolf Safe Poor People,WSPP,1.78E-11,0,-2.47,17.99,-14.12,-57.5,240631,0,235404,-100,0,0,0,1.35379E+16,1.35379E+16,1.32437E+16,13,['bnb-chain'],BNB,11/7/2021,13,2/8/2022,16:57:00
3389,1953,Tolar,TOL,0.001232583,2.32,0.51,19.18,53.42,-52,240426,0,912354,0,0,0,0,195058810,740196706,0,2,[],Ethereum,4/10/2018,46,2/8/2022,16:57:00
7060,1954,Thisoption,TONS,0.043523562,0.98,0.4,7.24,13.16,-51.88,240014,0,7834241,0,0,0,0,5514569,180000000,180000000,2,[],TRON,23/9/2020,23,2/8/2022,16:57:00
11563,1955,aiRight,AIRI,0.000935268,0,-1.08,11.29,13.11,-45.87,239674,0,1777008,-100,0,0,0,256262565,1860000000,1900000000,2,[],BNB,1/9/2021,11,2/8/2022,16:57:00
3830,1956,Veil,VEIL,0.002772289,1.5,31.36,7.58,11.07,-59.17,238633,0,831687,314.64,365,131660,0.002,86077880,94918809,300000000,4,"['mineable', 'privacy']",,2/4/2019,40,2/8/2022,16:57:00
8366,1958,World Token,WORLD,0.00239432,4.44,15.88,48.7,71.2,-44.36,238367,0,239432,-100,0,0,0,99555298,100000000,0,4,['bnb-chain'],,1/2/2021,18,2/8/2022,16:57:00
7472,1957,Wrapped Gen-0 CryptoKitties,WG0,124.1,2.33,-1.15,9.4,75.56,-44.7,238404,0,238404,-37.56,876,7,0.004,1921,1921,1921,1,"['collectibles-nfts', 'gaming']",Ethereum,21/10/2020,22,2/8/2022,16:57:00
2579,1959,ShipChain,SHIP,0.000495731,1.98,18.02,-1.55,-25.09,-62.62,237256,0,247865,-100,0,0,0,478598260,500000000,0,2,['logistics'],Ethereum,10/3/2018,53,2/8/2022,16:57:00
12115,1960,Orion Money,ORION,0.002497431,0.37,-3.6,-2.51,-24.02,-98.89,237258,0,2497431,-25.52,17381,6959551,0.073,95000673,1000000000,1000000000,22,['polkastarter'],Ethereum,24/9/2021,11,2/8/2022,16:57:00
4166,1961,Realio Network,RIO,0.036089137,6.93,-12.42,-19.28,54.33,-82.66,237052,0,3608910,150.18,578586,16032137,2.441,6568515,96381238,99999893,7,[],Ethereum,25/6/2020,26,2/8/2022,16:57:00
2843,1962,Ether Zero,ETZ,0.001265896,2.32,9.1,55.85,65.28,284.45,236013,0,289218,0,0,0,0,186439870,228469283,0,5,['mineable'],,5/6/2018,50,2/8/2022,16:57:00
3764,1964,Save Environment Token,SET,0.24455858,1.95,0.56,16.47,39.05,-41.03,234992,0,13450722,0,0,0,0,960882,55000000,0,2,[],Ethereum,26/2/2019,42,2/8/2022,16:57:00
1629,1965,Zennies,ZENI,0.000233504,1.52,0.62,11.7,21.95,-40.31,233693,0,233693,0,0,0,0,1000812836,1000812836,0,1,"['pos', 'scrypt']",,17/4/2017,64,2/8/2022,16:57:00
3734,1966,Elamachain,ELAMA,0.000260053,0.01,13.04,4.02,-13.24,-83.38,232774,0,2600526,20.63,1298,4991298,0.006,895102533,1000000000,10000000000,7,[],Ethereum,7/2/2019,42,2/8/2022,16:57:00
2160,1967,Innova,INN,0.033702823,0.01,0,0.02,68.67,192.24,232609,0,606651,0,52,1543,0,6901771,10417969,18000000,2,['mineable'],,8/11/2017,57,2/8/2022,16:57:00
1308,1968,HEAT,HEAT,0.004670071,1.52,0.62,-81.23,28.37,-33.67,230956,0,230956,0,0,0,0,49454552,49454552,0,1,['hybrid-pos-pop'],,12/7/2016,73,2/8/2022,16:57:00
12649,1963,Alanyaspor Fan Token,ALA,0.760527833,2.46,0.35,33.03,23.02,35.89,235767,0,2281584,-12.65,90377,118835,0.383,310005,3000000,3000000,1,['fan-token'],Chiliz,12/10/2021,10,2/8/2022,16:57:00
948,1969,AudioCoin,ADC,0.000233504,1.52,0.62,11.7,21.95,-40.31,229005,0,229005,0,0,0,0,980733271,980733271,0,2,"['mineable', 'hybrid-pow-pos', 'scrypt', 'music']",,5/6/2015,86,2/8/2022,16:57:00
11913,1970,AcknoLedger,ACK,0.010246941,-0.66,-1.79,14.63,-11.67,-70.22,227214,0,1206254,-93.79,485,47331,0.002,22173852,117718487,117718487,7,"['collectibles-nfts', 'metaverse', 'genpad']",BNB,28/10/2021,10,2/8/2022,16:57:00
2209,1971,Ink,INK,0.000489471,1.64,4.22,15.59,41.05,-23.86,227071,0,489471,17,30762,62847454,0.135,463910527,1000000000,1000000000,7,"['services', 'identity']",,20/11/2017,57,2/8/2022,16:57:00
3823,1972,OLXA,OLXA,0.000166721,1.76,0.59,14.28,30.81,-40.71,226644,0,433475,0,0,0,0,1359420210,2600000000,0,2,[],Ethereum,27/3/2019,41,2/8/2022,16:57:00
11695,1973,ChronoBase,TIK,0.561893602,1.4,0.97,8.31,90.45,-24.69,225051,0,561893602,0,0,0,0,400522,100000000,1000000000,5,[],Ethereum,6/9/2021,11,2/8/2022,16:57:00
3863,1974,UGAS,UGAS,0.001308998,-0.06,1.13,-4.99,2.01,-53.11,224780,0,1308998,11.82,105541,80627295,0.47,171719420,1000000000,0,8,"['platform', 'distributed-computing']",Ethereum,16/4/2019,40,2/8/2022,16:57:00
3140,1975,Ubex,UBEX,6.79E-05,1,7.45,55.76,66.1,-52.4,224501,0,266439,72.89,25,368178,0,3306258739,3923877492,0,10,[],Ethereum,13/8/2018,48,2/8/2022,16:57:00
16903,1976,NeoNomad,NNI,0.052648676,-0.01,-1.87,7.43,12.28,-59.63,223853,0,10529735,-23.94,119546,2270636,0.534,4251834,200000000,200000000,3,[],BNB,5/1/2022,7,2/8/2022,16:57:00
7256,1977,Mettalex,MTLX,0.198899244,0.27,1.15,12.91,42.84,-49.94,223364,0,7955970,-17.51,114940,577881,0.515,1123003,40000000,40000000,12,['bnb-chain'],Ethereum,30/9/2020,23,2/8/2022,16:57:00
2835,1981,Endor Protocol,EDR,0.000149442,-0.04,-0.93,6.7,14.78,-67.51,219516,0,219516,0,0,0,0,1468902335,1468902336,0,4,[],Ethereum,31/5/2018,51,2/8/2022,16:57:00
1624,1978,Atmos,ATMOS,0.003549254,1.52,0.62,25.77,-27.87,-17.51,222601,0,354925,0.59,115,32401,0.001,62717622,100000000,100000000,1,['pos'],EOS,17/4/2017,64,2/8/2022,16:57:00
3659,1979,QUINADS,QUIN,1.67E-05,2.32,0.51,20.79,57.56,-62,221448,0,333130,0,0,0,0,13294999111,20000000000,0,2,[],Ethereum,3/1/2019,43,2/8/2022,16:57:00
3141,1980,Blockpass,PASS,0.0013201,0,0,0,-5.55,-11.99,220752,0,1320100,0,145,109840,0.001,167223762,1000000000,0,4,[],Ethereum,10/8/2018,48,2/8/2022,16:57:00
2061,1982,Blockmason Credit Protocol,BCPT,0.001886078,1.81,2.15,16.52,34.25,-29.35,219084,0,219084,-100,0,0,0,116158667,116158667,0,4,['platform'],BNB,17/10/2017,58,2/8/2022,16:57:00
11413,1987,Ceres,CERES,39.32,0.09,0.58,7.47,15.68,-22.03,216710,0,982902,0.56,4455,113,0.021,5512,6637,25000,3,['polkadot-ecosystem'],SORA,26/8/2021,12,2/8/2022,16:57:00
